"Click Id","Subs Date","Unsubs Date"
27330430,"2024-03-30 10:47:56","2024-03-30 10:55:17"
17390730,"2024-03-30 13:37:04","2024-03-30 13:38:36"
22840730,"2024-03-30 13:48:16","2024-03-30 13:55:46"
4160830,"2024-03-30 14:08:23","2024-03-30 14:17:02"
5090830,"2024-03-30 14:09:46","2024-03-30 14:10:33"
30530830,"2024-03-30 14:57:28","2024-03-30 15:08:34"
23440930,"2024-03-30 15:45:07","2024-03-30 16:09:51"
27320930,"2024-03-30 15:52:46","2024-03-30 15:53:51"
28270930,"2024-03-30 15:55:13","2024-03-30 16:20:14"
10091030,"2024-03-30 16:18:22","2024-03-30 16:40:20"
11131030,"2024-03-30 16:20:17","2024-03-30 16:21:29"
15291030,"2024-03-30 16:30:28","2024-03-30 16:31:13"
8401130,"2024-03-30 17:16:56","2024-03-30 17:29:15"
25091130,"2024-03-30 17:53:44","2024-03-30 17:56:56"
9271230,"2024-03-30 18:26:18","2024-03-30 18:56:30"
20671230,"2024-03-30 18:49:59","2024-03-30 18:57:32"
15401230,"2024-03-30 18:54:50","2024-03-30 19:15:02"
351430,"2024-03-30 20:02:02","2024-03-30 22:15:13"
28511530,"2024-03-30 21:32:17","2024-03-30 21:33:14"
2121630,"2024-03-30 22:02:21","2024-03-30 22:06:04"
44021630,"2024-03-30 22:41:47","2024-03-30 22:42:55"
64141630,"2024-03-30 22:59:22","2024-03-30 23:05:11"
25121730,"2024-03-30 23:23:20","2024-03-30 23:32:39"
38671730,"2024-03-30 23:33:32","2024-03-30 23:34:24"
38291730,"2024-03-30 23:33:40","2024-03-30 23:34:38"
60131730,"2024-03-31 00:34:03","2024-03-31 18:49:49"
61311730,"2024-03-30 23:49:14","2024-03-30 23:54:03"
76031730,"2024-03-31 00:14:47","2024-03-31 18:07:24"
12441830,"2024-03-31 00:10:42","2024-03-31 00:27:22"
37591830,"2024-03-31 00:32:11","2024-03-31 00:33:46"
55611830,"2024-03-31 00:48:49","2024-03-31 00:49:50"
29072030,"2024-03-31 02:59:08","2024-03-31 03:08:08"
7992130,"2024-03-31 03:25:49","2024-03-31 03:26:42"
732230,"2024-03-31 04:03:05","2024-03-31 04:08:37"
3842230,"2024-03-31 04:12:00","2024-03-31 04:35:45"
6342230,"2024-03-31 04:19:26","2024-03-31 04:21:50"
1562330,"2024-03-31 05:04:05","2024-03-31 05:09:30"
2400231,"2024-03-31 08:08:05","2024-03-31 08:17:39"
12310231,"2024-03-31 08:37:14","2024-03-31 08:38:26"
23170331,"2024-03-31 10:13:50","2024-03-31 10:24:44"
5350431,"2024-03-31 10:14:32","2024-03-31 19:34:12"
30531,"2024-03-31 11:00:39","2024-03-31 18:04:40"
8840531,"2024-03-31 11:17:33","2024-03-31 11:18:18"
9840531,"2024-03-31 11:19:42","2024-03-31 11:20:35"
16410531,"2024-03-31 11:38:21","2024-03-31 11:57:21"
20540531,"2024-03-31 11:50:39","2024-03-31 11:56:46"
3280631,"2024-03-31 12:11:01","2024-03-31 12:11:58"
4150631,"2024-03-31 12:16:54","2024-03-31 12:22:24"
10740831,"2024-03-31 14:21:38","2024-03-31 14:25:58"
11720831,"2024-03-31 14:22:47","2024-03-31 14:35:22"
5690931,"2024-03-31 15:11:50","2024-03-31 15:14:30"
12001031,"2024-03-31 16:23:23","2024-03-31 16:29:22"
12531031,"2024-03-31 16:24:26","2024-03-31 16:25:11"
1741131,"2024-03-31 17:05:49","2024-03-31 17:06:49"
15571131,"2024-03-31 17:34:45","2024-03-31 17:37:28"
16911131,"2024-03-31 17:38:20","2024-03-31 22:36:45"
17201231,"2024-03-31 18:53:34","2024-03-31 18:55:57"
5261331,"2024-03-31 19:11:57","2024-03-31 19:13:33"
10971331,"2024-03-31 19:23:02","2024-03-31 19:29:18"
15491331,"2024-03-31 19:30:54","2024-03-31 19:34:18"
5441531,"2024-03-31 21:08:34","2024-03-31 21:10:29"
33671631,"2024-03-31 22:43:44","2024-03-31 22:45:35"
32811631,"2024-03-31 22:43:57","2024-03-31 23:40:28"
14421831,"2024-04-01 00:16:53","2024-04-01 18:28:32"
44651831,"2024-04-01 00:55:53","2024-04-01 20:47:54"
14601931,"2024-04-01 01:24:43","2024-04-01 22:29:42"
3552031,"2024-04-01 02:08:52","2024-04-01 16:56:24"
7962031,"2024-04-01 02:19:08","2024-04-01 02:19:56"
15272031,"2024-04-01 02:41:14","2024-04-01 02:48:38"
8902131,"2024-04-01 03:35:14","2024-04-01 21:29:46"
15502131,"2024-04-01 03:59:45","2024-04-01 04:03:29"
2582231,"2024-04-01 04:11:01","2024-04-01 19:32:55"
2992231,"2024-04-01 04:11:31","2024-04-01 18:01:29"
11942231,"2024-04-01 04:33:51","2024-04-01 04:36:13"
12862231,"2024-04-01 04:36:58","2024-04-01 04:59:37"
14062231,"2024-04-01 04:39:14","2024-04-01 16:34:19"
11472331,"2024-04-01 05:29:30","2024-04-01 16:12:40"
12582331,"2024-04-01 05:33:06","2024-04-01 05:33:48"
16742331,"2024-04-01 05:49:12","2024-04-01 11:31:23"
21450301,"2024-04-01 09:53:19","2024-04-01 09:54:31"
22990301,"2024-04-01 09:57:07","2024-04-01 15:39:51"
3530401,"2024-04-01 10:09:23","2024-04-01 10:10:48"
4000601,"2024-04-01 12:11:01","2024-04-01 12:16:05"
14061101,"2024-04-01 17:43:41","2024-04-01 18:03:59"
4781201,"2024-04-01 18:16:09","2024-04-01 18:18:11"
11731301,"2024-04-01 19:26:11","2024-04-01 19:27:32"
22191301,"2024-04-01 19:53:06","2024-04-01 20:13:32"
26941501,"2024-04-01 22:55:01","2024-04-01 23:01:21"
45181801,"2024-04-02 00:52:56","2024-04-02 00:57:16"
22212201,"2024-04-02 04:54:38","2024-04-02 18:06:03"
24362201,"2024-04-02 04:58:43","2024-04-02 05:04:57"
10390102,"2024-04-02 07:54:23","2024-04-02 08:12:31"
2300402,"2024-04-02 10:06:01","2024-04-02 10:08:41"
4830602,"2024-04-02 12:13:41","2024-04-02 12:15:13"
1430702,"2024-04-02 13:03:14","2024-04-02 13:04:28"
470802,"2024-04-02 14:00:57","2024-04-02 14:03:52"
7640802,"2024-04-02 14:09:07","2024-04-02 23:21:10"
12560802,"2024-04-02 14:16:14","2024-04-02 14:24:44"
14490902,"2024-04-02 15:20:44","2024-04-02 15:21:56"
20670902,"2024-04-02 15:28:34","2024-04-02 15:29:42"
8301002,"2024-04-02 16:15:39","2024-04-02 16:35:46"
24771002,"2024-04-02 16:35:13","2024-04-02 16:38:20"
1701202,"2024-04-02 18:04:03","2024-04-02 18:52:16"
7141202,"2024-04-02 18:18:18","2024-04-02 18:19:51"
12521202,"2024-04-02 18:37:40","2024-04-02 18:52:01"
14931202,"2024-04-02 18:43:15","2024-04-02 18:44:23"
12191302,"2024-04-02 19:21:34","2024-04-02 19:22:19"
28021302,"2024-04-02 19:44:20","2024-04-02 19:56:58"
30201302,"2024-04-02 19:48:03","2024-04-02 20:27:07"
1301402,"2024-04-02 20:02:15","2024-04-02 20:08:51"
2301402,"2024-04-02 20:03:36","2024-04-02 20:05:53"
5811402,"2024-04-02 20:09:18","2024-04-02 20:18:22"
22751602,"2024-04-02 22:26:10","2024-04-02 23:29:27"
50341602,"2024-04-02 22:52:33","2024-04-02 22:54:27"
59681702,"2024-04-02 23:52:29","2024-04-02 23:56:18"
35371802,"2024-04-03 00:33:57","2024-04-03 00:54:04"
7682002,"2024-04-03 02:19:17","2024-04-03 15:35:59"
13222102,"2024-04-03 03:38:23","2024-04-03 03:42:45"
17352302,"2024-04-03 05:47:45","2024-04-03 05:49:03"
9890103,"2024-04-03 07:35:45","2024-04-03 07:37:59"
6820203,"2024-04-03 08:23:00","2024-04-03 14:21:35"
21390303,"2024-04-03 09:43:10","2024-04-03 09:45:39"
20810403,"2024-04-03 10:38:37","2024-04-03 13:44:24"
24020603,"2024-04-03 12:40:26","2024-04-03 12:42:16"
30910603,"2024-04-03 12:53:38","2024-04-03 12:55:58"
28510803,"2024-04-03 14:56:26","2024-04-03 15:03:37"
15080903,"2024-04-03 15:38:02","2024-04-03 15:39:57"
8121103,"2024-04-03 17:27:50","2024-04-03 17:28:56"
17501203,"2024-04-03 18:56:14","2024-04-03 18:59:26"
6421303,"2024-04-03 19:14:27","2024-04-03 19:22:17"
16311403,"2024-04-03 20:29:01","2024-04-03 20:40:10"
2471503,"2024-04-03 21:03:40","2024-04-03 21:04:17"
31641503,"2024-04-03 21:41:48","2024-04-03 21:58:12"
39081503,"2024-04-03 21:49:33","2024-04-03 22:38:15"
5681603,"2024-04-03 22:09:12","2024-04-03 22:14:08"
171803,"2024-04-04 00:00:53","2024-04-04 00:04:53"
12921803,"2024-04-04 00:15:50","2024-04-04 00:17:17"
27861803,"2024-04-04 00:32:14","2024-04-04 11:36:48"
21121903,"2024-04-04 01:31:58","2024-04-04 01:56:31"
14122103,"2024-04-04 03:47:44","2024-04-04 03:49:12"
9922203,"2024-04-04 04:28:40","2024-04-04 04:41:58"
5090004,"2024-04-04 06:25:12","2024-04-04 06:26:58"
1580204,"2024-04-04 08:06:54","2024-04-04 08:42:47"
3910304,"2024-04-04 09:11:49","2024-04-04 12:18:01"
9920304,"2024-04-04 09:29:28","2024-04-04 09:32:49"
14190404,"2024-04-04 10:36:42","2024-04-04 10:41:44"
24630504,"2024-04-04 11:57:36","2024-04-04 11:58:34"
16080704,"2024-04-04 13:38:29","2024-04-04 14:43:26"
2140804,"2024-04-04 14:05:44","2024-04-04 14:11:54"
11772303,"2024-04-04 14:57:38","2024-04-04 14:59:41"
4071104,"2024-04-04 17:08:02","2024-04-04 19:49:51"
4641104,"2024-04-04 17:09:18","2024-04-04 17:11:45"
3591204,"2024-04-04 18:08:14","2024-04-04 19:41:02"
1231304,"2024-04-04 19:02:36","2024-04-04 19:10:06"
9201504,"2024-04-04 21:13:49","2024-04-04 21:16:10"
43981704,"2024-04-04 23:30:04","2024-04-04 23:32:54"
55991704,"2024-04-04 23:37:45","2024-04-04 23:47:17"
54471804,"2024-04-05 00:34:47","2024-04-05 00:36:03"
8071904,"2024-04-05 01:07:47","2024-04-05 01:29:55"
12752304,"2024-04-05 05:29:55","2024-04-05 19:30:21"
19372304,"2024-04-05 05:48:38","2024-04-05 10:24:30"
24350505,"2024-04-05 11:51:56","2024-04-05 11:55:27"
760705,"2024-04-05 13:02:48","2024-04-05 13:04:20"
3810705,"2024-04-05 13:09:37","2024-04-05 13:10:32"
560805,"2024-04-05 14:01:50","2024-04-05 14:05:07"
21960905,"2024-04-05 15:36:26","2024-04-05 15:37:35"
30900905,"2024-04-05 15:52:13","2024-04-05 15:52:42"
20551005,"2024-04-05 16:47:27","2024-04-05 16:52:28"
23121005,"2024-04-05 16:52:40","2024-04-05 16:53:24"
441205,"2024-04-05 18:01:35","2024-04-05 21:40:38"
10791305,"2024-04-05 19:22:33","2024-04-05 19:30:32"
17431305,"2024-04-05 19:35:09","2024-04-05 20:25:36"
5171505,"2024-04-05 21:08:36","2024-04-05 21:10:01"
12951605,"2024-04-05 22:17:51","2024-04-05 22:22:26"
40351705,"2024-04-05 23:49:43","2024-04-05 23:51:41"
12131805,"2024-04-06 00:14:48","2024-04-06 14:07:48"
42301805,"2024-04-06 00:50:23","2024-04-06 00:52:12"
49481805,"2024-04-06 00:59:02","2024-04-06 17:01:10"
5441905,"2024-04-06 01:08:47","2024-04-06 01:09:32"
38781905,"2024-04-06 01:52:45","2024-04-06 01:54:23"
16782205,"2024-04-06 04:39:04","2024-04-06 04:43:03"
21872205,"2024-04-06 04:50:36","2024-04-06 04:52:50"
6442305,"2024-04-06 05:15:07","2024-04-06 05:18:40"
21442305,"2024-04-06 06:00:02","2024-04-06 11:26:11"
19990406,"2024-04-06 11:00:07","2024-04-06 11:02:48"
9150606,"2024-04-06 12:28:17","2024-04-06 12:30:27"
3520806,"2024-04-06 14:08:23","2024-04-06 14:13:07"
14400906,"2024-04-06 15:34:09","2024-04-06 15:34:45"
681006,"2024-04-06 16:02:12","2024-04-06 16:14:06"
11161106,"2024-04-06 17:35:30","2024-04-06 17:36:46"
21541106,"2024-04-06 17:58:41","2024-04-06 18:01:10"
19141306,"2024-04-06 19:32:10","2024-04-06 19:36:48"
15821406,"2024-04-06 20:26:07","2024-04-06 20:26:47"
8631506,"2024-04-06 21:13:22","2024-04-06 22:07:27"
25491606,"2024-04-06 22:35:59","2024-04-06 22:37:19"
4661706,"2024-04-06 23:06:26","2024-04-06 23:12:59"
28471906,"2024-04-07 01:38:04","2024-04-07 13:13:34"
7832006,"2024-04-07 02:18:10","2024-04-07 02:18:57"
12692006,"2024-04-07 02:27:48","2024-04-07 08:03:25"
9822106,"2024-04-07 03:29:35","2024-04-07 03:30:24"
9872106,"2024-04-07 03:30:23","2024-04-07 03:51:55"
15260207,"2024-04-07 08:47:52","2024-04-07 11:04:24"
23560907,"2024-04-07 15:36:41","2024-04-07 15:38:39"
3731007,"2024-04-07 16:07:19","2024-04-07 16:08:00"
3791107,"2024-04-07 17:09:52","2024-04-07 17:37:10"
14291207,"2024-04-07 18:41:03","2024-04-07 18:50:56"
23351207,"2024-04-07 19:00:06","2024-04-07 19:02:45"
38741307,"2024-04-07 20:00:24","2024-04-07 20:01:37"
7751407,"2024-04-07 20:11:40","2024-04-07 20:18:59"
10671507,"2024-04-07 21:13:32","2024-04-07 21:20:41"
29281507,"2024-04-07 21:35:06","2024-04-07 21:40:18"
37941507,"2024-04-07 21:43:59","2024-04-07 21:49:23"
7541807,"2024-04-08 00:09:11","2024-04-08 01:17:03"
3111907,"2024-04-08 01:03:40","2024-04-08 01:06:40"
21082307,"2024-04-08 05:42:06","2024-04-08 05:43:01"
25002307,"2024-04-08 05:52:26","2024-04-08 05:54:03"
890008,"2024-04-08 06:03:42","2024-04-08 13:33:21"
8460008,"2024-04-08 06:28:21","2024-04-08 06:33:46"
13300008,"2024-04-08 06:48:28","2024-04-08 09:53:20"
13280608,"2024-04-08 12:30:08","2024-04-08 12:31:01"
24170708,"2024-04-08 13:44:09","2024-04-08 13:48:19"
29021008,"2024-04-08 17:00:05","2024-04-08 17:00:48"
3651108,"2024-04-08 17:10:22","2024-04-08 17:27:52"
12151308,"2024-04-08 19:22:13","2024-04-08 19:25:53"
24451308,"2024-04-08 19:42:36","2024-04-08 19:43:34"
16721508,"2024-04-08 21:25:12","2024-04-08 22:03:50"
1851608,"2024-04-08 22:02:15","2024-04-08 22:05:13"
60861608,"2024-04-08 22:55:07","2024-04-08 22:57:45"
63041608,"2024-04-08 22:57:11","2024-04-08 22:58:36"
62981608,"2024-04-08 22:57:21","2024-04-08 23:05:10"
24191708,"2024-04-08 23:21:29","2024-04-08 23:23:31"
62171808,"2024-04-09 00:54:39","2024-04-09 00:56:36"
68261808,"2024-04-09 00:59:32","2024-04-09 01:01:08"
37651908,"2024-04-09 01:41:18","2024-04-09 01:43:12"
46951908,"2024-04-09 01:52:44","2024-04-09 01:53:38"
19222008,"2024-04-09 02:33:30","2024-04-09 02:38:46"
23392108,"2024-04-09 03:59:00","2024-04-09 10:22:01"
12302208,"2024-04-09 04:25:44","2024-04-09 13:59:57"
28752208,"2024-04-09 04:56:42","2024-04-09 14:23:07"
22830609,"2024-04-09 12:50:01","2024-04-09 15:07:22"
25530609,"2024-04-09 12:56:17","2024-04-09 12:56:46"
9650809,"2024-04-09 14:20:34","2024-04-09 14:23:04"
18631009,"2024-04-09 16:38:33","2024-04-09 16:50:22"
9291209,"2024-04-09 18:19:34","2024-04-09 18:20:47"
31201309,"2024-04-09 19:45:51","2024-04-09 19:48:12"
20781409,"2024-04-09 20:30:55","2024-04-09 20:31:44"
43071409,"2024-04-09 20:59:45","2024-04-09 21:01:01"
4391609,"2024-04-09 22:04:27","2024-04-09 22:07:42"
26341609,"2024-04-09 22:23:24","2024-04-09 22:24:53"
56851609,"2024-04-09 22:49:11","2024-04-09 22:56:42"
70361709,"2024-04-09 23:55:19","2024-04-09 23:55:51"
13391809,"2024-04-10 00:11:43","2024-04-10 00:13:20"
21881809,"2024-04-10 00:17:37","2024-04-10 05:55:27"
59481809,"2024-04-10 00:43:21","2024-04-10 00:46:10"
84501809,"2024-04-10 00:59:23","2024-04-10 01:00:08"
7401909,"2024-04-10 01:03:40","2024-04-10 01:12:00"
43291909,"2024-04-10 01:17:49","2024-04-10 01:21:38"
67631909,"2024-04-10 01:29:02","2024-04-10 01:30:10"
85591909,"2024-04-10 01:37:13","2024-04-10 01:39:18"
104331909,"2024-04-10 01:45:42","2024-04-10 01:47:43"
125251909,"2024-04-10 01:58:43","2024-04-10 01:59:31"
127411909,"2024-04-10 02:00:47","2024-04-10 02:02:16"
26592109,"2024-04-10 03:51:56","2024-04-10 03:52:56"
33102209,"2024-04-10 05:00:31","2024-04-10 09:55:37"
12932309,"2024-04-10 05:26:48","2024-04-10 05:54:27"
17822309,"2024-04-10 05:37:42","2024-04-10 05:43:00"
6620210,"2024-04-10 08:19:58","2024-04-10 08:27:02"
13210310,"2024-04-10 09:32:47","2024-04-10 09:50:13"
31550410,"2024-04-10 10:58:16","2024-04-10 11:04:16"
240510,"2024-04-10 11:01:09","2024-04-10 12:16:32"
20080710,"2024-04-10 13:47:32","2024-04-10 13:49:55"
23350910,"2024-04-10 15:53:50","2024-04-10 15:55:33"
29001610,"2024-04-10 22:42:08","2024-04-10 22:44:34"
25641710,"2024-04-10 23:24:47","2024-04-10 23:26:40"
35001710,"2024-04-10 23:33:39","2024-04-10 23:36:42"
28681810,"2024-04-11 00:26:21","2024-04-11 00:28:20"
1301910,"2024-04-11 01:01:35","2024-04-11 01:04:59"
38642010,"2024-04-11 02:39:28","2024-04-11 02:42:40"
22662110,"2024-04-11 03:37:02","2024-04-11 03:49:15"
20380011,"2024-04-11 06:46:37","2024-04-11 11:15:22"
12530311,"2024-04-11 09:19:52","2024-04-11 09:22:55"
27270311,"2024-04-11 09:40:05","2024-04-11 09:42:51"
8271211,"2024-04-11 18:18:22","2024-04-11 18:19:55"
16651411,"2024-04-11 20:32:37","2024-04-11 20:35:37"
27341411,"2024-04-11 20:49:24","2024-04-11 21:00:00"
26941611,"2024-04-11 22:27:19","2024-04-11 22:34:26"
50961611,"2024-04-11 22:53:00","2024-04-11 22:59:12"
40881611,"2024-04-11 23:35:04","2024-04-11 23:53:08"
50821811,"2024-04-12 00:40:22","2024-04-12 00:41:28"
53031811,"2024-04-12 00:41:41","2024-04-12 01:04:07"
80631811,"2024-04-12 01:00:09","2024-04-12 01:02:18"
13881911,"2024-04-12 01:09:52","2024-04-12 01:12:56"
30511911,"2024-04-12 01:22:41","2024-04-12 01:25:48"
37061911,"2024-04-12 01:27:35","2024-04-12 01:28:47"
68001911,"2024-04-12 01:55:07","2024-04-12 01:57:39"
8220012,"2024-04-12 06:23:59","2024-04-12 08:43:36"
9880012,"2024-04-12 06:26:56","2024-04-12 06:30:18"
13090012,"2024-04-12 06:33:40","2024-04-12 06:35:42"
16120112,"2024-04-12 07:34:39","2024-04-12 08:04:34"
21620112,"2024-04-12 07:44:21","2024-04-12 07:50:30"
5120212,"2024-04-12 08:08:20","2024-04-12 08:11:02"
7840212,"2024-04-12 08:11:53","2024-04-12 08:16:28"
13320212,"2024-04-12 08:19:45","2024-04-12 08:21:12"
30390212,"2024-04-12 08:46:06","2024-04-12 08:51:25"
32490212,"2024-04-12 08:50:01","2024-04-12 08:52:24"
6130312,"2024-04-12 09:10:31","2024-04-12 09:12:07"
14500312,"2024-04-12 09:23:04","2024-04-12 09:29:50"
5080512,"2024-04-12 11:09:54","2024-04-12 11:11:32"
12390512,"2024-04-12 11:19:10","2024-04-12 11:21:40"
25440512,"2024-04-12 11:43:42","2024-04-12 11:44:18"
31400512,"2024-04-12 11:54:18","2024-04-12 11:56:08"
1520612,"2024-04-12 12:04:00","2024-04-12 12:05:31"
2280812,"2024-04-12 14:07:23","2024-04-12 14:24:30"
4401012,"2024-04-12 16:08:46","2024-04-12 16:12:46"
8811012,"2024-04-12 16:17:34","2024-04-12 16:19:05"
16431212,"2024-04-12 18:33:23","2024-04-12 18:34:45"
21751212,"2024-04-12 18:44:19","2024-04-12 18:51:26"
22671212,"2024-04-12 18:45:13","2024-04-12 18:50:34"
9621312,"2024-04-12 19:18:55","2024-04-12 19:21:23"
15191312,"2024-04-12 19:30:09","2024-04-12 19:35:03"
12891512,"2024-04-12 21:21:16","2024-04-12 21:23:26"
27111512,"2024-04-12 21:43:36","2024-04-12 21:45:03"
31841612,"2024-04-12 22:33:16","2024-04-12 22:53:57"
51321612,"2024-04-12 22:49:15","2024-04-12 23:01:59"
3971812,"2024-04-13 00:03:29","2024-04-13 00:05:56"
19791812,"2024-04-13 00:13:10","2024-04-13 00:13:48"
99621812,"2024-04-13 00:51:18","2024-04-13 14:46:07"
45151912,"2024-04-13 01:24:04","2024-04-13 01:25:00"
47801912,"2024-04-13 01:25:47","2024-04-13 01:28:54"
86181912,"2024-04-13 01:56:46","2024-04-13 15:18:12"
8522112,"2024-04-13 03:20:04","2024-04-13 13:02:30"
34310013,"2024-04-13 06:55:41","2024-04-13 06:57:20"
12910213,"2024-04-13 08:24:18","2024-04-13 08:32:40"
23730313,"2024-04-13 09:34:14","2024-04-13 09:36:43"
20660413,"2024-04-13 10:26:46","2024-04-13 12:35:20"
12830513,"2024-04-13 11:16:33","2024-04-13 11:17:35"
8790613,"2024-04-13 12:20:18","2024-04-13 12:22:00"
24530713,"2024-04-13 13:46:36","2024-04-13 13:51:03"
13060913,"2024-04-13 15:33:56","2024-04-13 15:40:35"
8931213,"2024-04-13 18:21:45","2024-04-13 18:32:10"
79341713,"2024-04-13 23:52:30","2024-04-13 23:54:41"
27401813,"2024-04-14 00:18:43","2024-04-14 00:22:30"
482313,"2024-04-14 05:01:59","2024-04-14 05:03:00"
6432313,"2024-04-14 05:38:43","2024-04-14 05:43:58"
12710014,"2024-04-14 06:42:30","2024-04-14 06:49:39"
11920214,"2024-04-14 08:29:04","2024-04-14 08:30:34"
2581314,"2024-04-14 19:05:02","2024-04-14 20:45:08"
7401314,"2024-04-14 19:22:42","2024-04-14 19:28:43"
23651314,"2024-04-14 19:42:28","2024-04-14 19:46:03"
27361314,"2024-04-14 19:49:05","2024-04-14 19:52:17"
31011314,"2024-04-14 19:55:13","2024-04-14 19:56:12"
2091414,"2024-04-14 20:55:20","2024-04-14 20:56:45"
13511514,"2024-04-14 21:18:01","2024-04-14 21:19:18"
22181514,"2024-04-14 21:28:28","2024-04-14 21:36:04"
13131614,"2024-04-14 22:13:13","2024-04-14 22:15:18"
42041814,"2024-04-15 00:36:31","2024-04-15 00:40:34"
7491914,"2024-04-15 01:09:12","2024-04-15 01:29:07"
29511914,"2024-04-15 01:34:18","2024-04-15 01:37:10"
7030615,"2024-04-15 12:17:07","2024-04-15 12:19:33"
2491215,"2024-04-15 18:06:53","2024-04-15 18:11:29"
13521315,"2024-04-15 19:35:13","2024-04-15 19:36:18"
21821615,"2024-04-15 22:34:11","2024-04-15 22:35:40"
48091815,"2024-04-16 00:55:02","2024-04-16 06:27:22"
19652015,"2024-04-16 02:53:11","2024-04-16 03:33:36"
21720316,"2024-04-16 09:58:54","2024-04-16 11:31:08"
51831817,"2024-04-18 00:31:58","2024-04-18 13:09:02"
